,Country,Track Name,Artist Name,Album Name,Popularity,Date,Markets,Danceability,Acousticness,duration,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,TSignature,Positiveness
149,SAU,we fell in love in october,girl in red,we fell in love in october / October Passed Me By,91,2018-11-21,AR,0.566,0.113,184154,0.366,0.181,7,0.155,-12.808,1,0.028,129.96,4,0.237
150,ARG,La_Original.mp3,Emilia,.mp3,71,2023-11-03,AR,0.833,0.0836,140625,0.809,0.0,5,0.112,-2.751,0,0.0381,128.055,4,0.905
151,ARG,La Morocha,Luck Ra,La Morocha,85,2023-07-07,AR,0.753,0.0966,134144,0.77,0.0,7,0.279,-5.751,1,0.0341,149.144,4,0.971
152,ARG,Lollipop,Darell,EVERYBODY GO TO THE DISCOTEK,95,2023-07-28,AR,0.822,0.179,199947,0.711,1.46e-05,6,0.083,-4.943,1,0.0668,102.984,4,0.934
153,ARG,Una Foto,Mesita,Una Foto,83,2023-08-15,AR,0.811,0.343,122500,0.649,0.0,6,0.121,-5.089,1,0.111,96.076,4,0.756
154,ARG,Linda - Remix,Marka Akme,Linda (Remix),81,2023-09-27,AR,0.78,0.307,234106,0.63,0.0,9,0.18,-4.719,1,0.105,87.999,4,0.789
155,ARG,Si No Estás,iñigo quintero,Si No Estás,99,2022-09-23,AR,0.537,0.827,184061,0.421,0.0,5,0.138,-8.72,1,0.0285,98.224,4,0.524
156,ARG,Fruto,Bizarrap,en dormir sin Madrid,91,2023-10-04,AR,0.801,0.494,133969,0.517,1.45e-06,2,0.355,-8.205,0,0.269,160.254,4,0.923
157,ARG,GTA.mp3,Emilia,.mp3,67,2023-11-03,AR,0.882,0.0605,151654,0.783,4.74e-05,7,0.141,-4.023,0,0.0985,127.035,4,0.555
158,ARG,PERRO NEGRO,Bad Bunny,nadie sabe lo que va a pasar mañana,97,2023-10-13,AR,0.911,0.0887,162768,0.778,2.16e-05,5,0.179,-2.248,1,0.262,96.057,4,0.345
159,ARG,Lágrimas | CROSSOVER #4,Big One,Lágrimas | CROSSOVER #4,82,2023-10-10,AR,0.796,0.079,156862,0.607,0.0,8,0.0599,-5.076,1,0.0435,93.018,4,0.834
160,ARG,Ni Una Ni Dos,BM,Ni Una Ni Dos,84,2023-06-28,AR,0.781,0.513,161591,0.601,0.0,7,0.268,-5.817,1,0.0459,88.06,4,0.853
161,ARG,"Milo J: Bzrp Music Sessions, Vol. 57",Bizarrap,"Milo J: Bzrp Music Sessions, Vol. 57",88,2023-10-03,AR,0.795,0.527,192288,0.553,2.84e-06,4,0.112,-8.496,0,0.244,124.109,4,0.739
162,ARG,ANDO,Jere Klein,ANDO,87,2023-09-27,AR,0.844,0.00362,172768,0.598,0.00214,8,0.0869,-7.95,0,0.0616,98.022,4,0.393
163,ARG,Bad Boy,Sayian Jimmy,Bad Boy,78,2023-07-07,AR,0.693,0.0665,161933,0.592,0.0,1,0.398,-7.895,1,0.384,177.973,4,0.688
164,ARG,FLECHAZO EN EL CENTRO,YSY A,TU DUO FAVORITO,82,2023-09-06,AR,0.767,0.0927,186857,0.607,0.0,5,0.112,-6.875,0,0.0516,104.98,4,0.38
165,ARG,Un Finde | CROSSOVER #2,Big One,Un Finde | CROSSOVER #2,87,2023-04-04,AR,0.499,0.109,163788,0.519,0.0,11,0.276,-8.199,1,0.0595,192.147,4,0.848
166,ARG,OJITOS ROJOS,Grupo Frontera,El Comienzo,81,2023-08-25,AR,0.721,0.251,221601,0.782,0.0,11,0.107,-3.51,1,0.045,90.001,4,0.77
167,ARG,Mentiras | CROSSOVER #3,Big One,Mentiras | CROSSOVER #3,82,2023-07-25,AR,0.736,0.00705,167600,0.512,0.0,11,0.197,-10.957,1,0.0771,149.987,4,0.802
168,ARG,MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,98,2023-10-13,AR,0.787,0.15,267194,0.621,0.000402,4,0.58,-5.009,0,0.068,139.056,4,0.13
169,ARG,CORAZÓN VACÍO,Maria Becerra,CORAZÓN VACÍO,86,2023-06-22,AR,0.681,0.334,160536,0.792,2.05e-06,1,0.295,-4.795,1,0.0587,98.09,4,0.4
170,ARG,QLONA,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),94,2023-08-10,AR,0.841,0.52,172798,0.738,0.0,7,0.0892,-7.455,0,0.307,169.918,4,0.484
171,ARG,El Amor De Mi Vida,Los Ángeles Azules,El Amor De Mi Vida,59,2023-08-18,US,0.618,0.163,184587,0.793,0.0,11,0.0822,-4.013,0,0.0493,88.01,4,0.688
172,ARG,Columbia,Quevedo,Columbia,95,2023-07-07,AR,0.668,0.369,186000,0.712,2.13e-05,5,0.108,-5.927,1,0.0381,100.02,4,0.264
173,ARG,LALA,Myke Towers,LA VIDA ES UNA,97,2023-03-23,AR,0.708,0.0739,197920,0.737,0.00162,1,0.0955,-4.045,1,0.0436,91.986,4,0.607
174,ARG,Exclusive.mp3,Emilia,.mp3,70,2023-11-03,AR,0.858,0.106,120600,0.677,0.0,8,0.246,-4.294,1,0.118,100.046,4,0.584
175,ARG,Toy en el Mic,Bizarrap,en dormir sin Madrid,87,2023-10-04,AR,0.73,0.464,143998,0.423,0.0,8,0.202,-10.953,0,0.145,100.941,4,0.91
176,ARG,Ahi Ahi,El negro tecla,Ahi Ahi,77,2021-12-08,AR,0.781,0.373,176797,0.573,0.0,7,0.117,-6.439,0,0.107,89.911,4,0.516
177,ARG,Ya No Vuelvas (Versión Cuarteto),Luck Ra,Ya No Vuelvas (Versión Cuarteto),82,2022-12-01,AR,0.736,0.224,204000,0.9,0.0,1,0.375,-4.575,1,0.0825,149.947,4,0.562
178,ARG,Los del Espacio,LIT killah,Los del Espacio,88,2023-06-01,AR,0.813,0.107,338000,0.682,0.0,0,0.108,-3.598,1,0.0402,120.011,4,0.634
179,ARG,Rara Vez,Taiu,Rara Vez,89,2023-02-08,AR,0.838,0.176,128677,0.708,0.0,5,0.343,-4.668,0,0.166,119.984,4,0.96
180,ARG,ADIÓS,Maria Becerra,LA NENA DE ARGENTINA,82,2022-12-08,AR,0.747,0.374,160856,0.765,4.66e-06,9,0.202,-4.184,0,0.0547,98.012,4,0.514
181,ARG,No_Se_Ve.mp3,Emilia,.mp3,65,2023-11-03,AR,0.765,0.0892,203636,0.659,3.83e-05,11,0.149,-5.059,0,0.0825,132.066,4,0.567
182,ARG,DIME SI ERES FELIZ VOL.2,BM,DIME SI ERES FELIZ VOL.2,79,2023-08-30,AR,0.713,0.396,158047,0.445,0.0,9,0.247,-9.624,1,0.0391,89.896,4,0.693
183,ARG,DISPARA ***,Nicki Nicole,ALMA,81,2023-05-18,AR,0.81,0.48,143936,0.657,0.0,1,0.108,-2.978,1,0.155,89.972,4,0.698
184,ARG,Salgo a Bailar,FMK,Salgo a Bailar,79,2023-07-14,AR,0.73,0.012,157830,0.656,0.0,10,0.0872,-2.628,1,0.0454,137.829,3,0.694
185,ARG,QUE ME FALTE TODO,Luck Ra,QUE ME FALTE TODO,69,2023-10-26,AR,0.73,0.0935,165919,0.854,0.0,3,0.688,-5.115,0,0.0515,148.038,4,0.966
186,ARG,No soy Eterno,Bizarrap,en dormir sin Madrid,86,2023-10-04,AR,0.564,0.44,152903,0.402,6.25e-05,2,0.308,-6.488,0,0.329,121.45,4,0.628
187,ARG,ATORRANTE - con Los Palmeras,Emanero,ATORRANTE - con Los Palmeras,78,2023-07-08,AR,0.667,0.262,252348,0.604,0.0,6,0.0842,-5.119,0,0.128,81.869,4,0.7
188,ARG,Classy 101,Feid,Classy 101,93,2023-03-31,AR,0.859,0.145,195987,0.658,0.0,11,0.12,-4.79,1,0.159,100.065,4,0.672
189,ARG,ASI ES LA VIDA,Enrique Iglesias,ASI ES LA VIDA,83,2023-09-28,AR,0.823,0.688,172096,0.882,1.7e-06,3,0.107,-3.513,0,0.0556,128.044,4,0.963
190,ARG,Holanda,Jhayco,Holanda,92,2023-07-28,AR,0.831,0.277,231693,0.759,0.0,1,0.125,-3.627,0,0.0502,107.961,4,0.244
191,ARG,Entre Beso y Beso,Ke Personajes,Entre Beso y Beso,78,2023-08-30,AR,0.729,0.57,153488,0.868,0.0,10,0.206,-1.669,0,0.0536,85.962,4,0.906
192,ARG,Dale Mecha,Mesita,Dale Mecha,77,2023-05-02,AR,0.623,0.3,150829,0.636,0.0,4,0.106,-4.36,0,0.431,146.286,3,0.441
193,ARG,Luck Ra | Mission 15,Alan Gomez,Luck Ra | Mission 15,78,2023-05-17,AR,0.691,0.177,133285,0.728,0.0,4,0.171,-5.722,0,0.0986,160.02,4,0.814
194,ARG,DISCOTEKA (feat. Locura Mix),The La Planta,DISCOTEKA (feat. Locura Mix),78,2023-02-16,AR,0.822,0.178,204481,0.519,0.0,9,0.0814,-7.183,1,0.136,89.962,4,0.779
195,ARG,Chulo pt.2,Bad Gyal,Chulo pt.2,90,2023-06-22,AR,0.852,0.0602,219333,0.881,6.44e-06,5,0.0682,-2.546,0,0.126,96.984,4,0.556
196,ARG,Me Escapé,DobleP,Me Escapé,72,2023-09-07,AR,0.844,0.291,164101,0.68,0.0,2,0.553,-6.085,1,0.0644,100.109,4,0.619
197,ARG,En La Intimidad | CROSSOVER #1,Big One,En La Intimidad | CROSSOVER #1,80,2023-02-01,AR,0.804,0.0924,172118,0.555,0.0,1,0.0699,-4.991,1,0.107,89.946,4,0.64
198,ARG,UN PREVIEW,Bad Bunny,nadie sabe lo que va a pasar mañana,87,2023-10-13,AR,0.795,0.0368,165582,0.815,3.82e-05,1,0.227,-3.322,1,0.0821,94.991,4,0.334
199,ARG,Pobre Corazón - En Vivo,Ke Personajes,Pobre Corazón (En Vivo),81,2023-03-02,AR,0.463,0.0445,198931,0.84,0.0,10,0.443,-4.781,0,0.0475,91.038,4,0.466
200,AUS,greedy,Tate McRae,greedy,100,2023-09-15,AR,0.75,0.256,131872,0.733,0.0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
201,AUS,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),93,2023-10-26,AR,0.596,0.0504,229478,0.658,0.0,0,0.127,-7.346,1,0.036,100.012,4,0.176
202,AUS,Paint The Town Red,Doja Cat,Scarlet,89,2023-09-20,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
203,AUS,Water,Tyla,Water,95,2023-07-28,AR,0.673,0.0856,200256,0.722,0.0,3,0.137,-3.495,0,0.0755,117.187,4,0.519
204,AUS,Cruel Summer,Taylor Swift,Lover,99,2019-08-23,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
205,AUS,Prada,cassö,Prada,94,2023-08-11,AR,0.638,0.001,132359,0.717,1.79e-06,8,0.113,-5.804,1,0.0375,141.904,4,0.422
206,AUS,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,Zach Bryan,93,2023-08-25,AR,0.429,0.554,227196,0.453,2e-06,0,0.102,-7.746,1,0.0459,77.639,4,0.155
207,AUS,Strangers,Kenya Grace,Strangers,98,2023-09-01,AR,0.628,0.701,172965,0.523,0.00274,11,0.219,-8.307,0,0.0946,169.982,4,0.416
208,AUS,Something in the Orange,Zach Bryan,Something in the Orange,90,2022-04-22,AR,0.369,0.555,228013,0.192,8.35e-06,4,0.0954,-12.151,0,0.04,175.212,3,0.148
209,AUS,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,For All The Dogs,88,2023-10-06,AR,0.645,0.0377,319192,0.729,0.0,2,0.384,-4.56,1,0.0528,146.01,4,0.142
210,AUS,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),91,2023-10-26,AR,0.793,0.186,146437,0.512,3.81e-05,0,0.0889,-9.319,1,0.0338,109.994,4,0.0662
211,AUS,Last Night,Morgan Wallen,One Thing At A Time,86,2023-03-03,AR,0.492,0.467,163855,0.675,0.0,6,0.142,-5.456,1,0.0389,203.759,4,0.478
212,AUS,Agora Hills,Doja Cat,Scarlet,82,2023-09-20,AR,0.755,0.183,265360,0.687,0.000177,8,0.125,-6.247,0,0.101,123.01,4,0.381
213,AUS,Stick Season,Noah Kahan,Stick Season,89,2022-10-14,AR,0.662,0.782,182347,0.488,0.0,9,0.102,-6.894,1,0.0682,117.913,4,0.817
214,AUS,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,2023-09-15,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
215,AUS,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),94,2023-05-25,AR,0.671,0.0207,176579,0.845,0.0,11,0.329,-4.93,0,0.048,110.056,4,0.775
216,AUS,Sprinter,Dave,Sprinter,93,2023-06-01,AR,0.916,0.186,226383,0.583,0.0,1,0.0798,-8.067,1,0.241,141.095,4,0.661
217,AUS,vampire,Olivia Rodrigo,GUTS,95,2023-09-08,AR,0.511,0.177,219724,0.532,0.0,5,0.291,-5.745,1,0.0578,138.005,4,0.35
218,AUS,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd,Popular (Music from the HBO Original Series),92,2023-06-02,AR,0.855,0.0569,215467,0.678,3.69e-05,1,0.412,-6.276,1,0.189,99.029,4,0.852
219,AUS,Lil Boo Thang,Paul Russell,Lil Boo Thang,86,2023-08-18,AR,0.85,0.152,114234,0.699,0.0,0,0.32,-3.292,1,0.0776,114.481,4,0.915
220,AUS,Fast Car,Luke Combs,Gettin' Old,89,2023-03-24,AR,0.712,0.186,265493,0.603,0.0,8,0.115,-5.52,1,0.0262,97.994,4,0.67
221,AUS,Daylight,David Kushner,Daylight,95,2023-04-14,AR,0.508,0.83,212954,0.43,0.000441,2,0.093,-9.475,0,0.0335,130.09,4,0.324
222,AUS,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),90,2023-10-26,AR,0.626,0.0656,279833,0.547,1.67e-05,4,0.149,-8.285,1,0.0342,109.946,4,0.192
223,AUS,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),91,2023-10-26,AR,0.629,0.345,180381,0.413,7.62e-05,7,0.0603,-13.178,1,0.055,77.983,4,0.306
224,AUS,Riptide,Vance Joy,Dream Your Life Away (Special Edition),83,2014-09-09,AR,0.484,0.431,204280,0.731,0.0,1,0.151,-6.694,1,0.0379,101.654,4,0.51
225,AUS,One Of Your Girls,Troye Sivan,Something To Give Each Other,88,2023-10-13,AR,0.629,0.0878,181482,0.654,0.00655,11,0.22,-7.852,0,0.0584,93.034,4,0.799
226,AUS,Flowers,Miley Cyrus,Endless Summer Vacation,92,2023-08-18,AR,0.706,0.0584,200600,0.691,6.99e-05,0,0.0232,-4.775,1,0.0633,118.048,4,0.632
227,AUS,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",95,2023-07-13,AR,0.444,0.959,222370,0.0911,1.05e-06,0,0.098,-17.665,1,0.0307,78.403,4,0.142
228,AUS,As It Was,Harry Styles,Harry's House,95,2022-05-20,AR,0.52,0.342,167303,0.731,0.00101,6,0.311,-5.338,0,0.0557,173.93,4,0.662
229,AUS,Dreams - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),89,1977-02-04,AR,0.828,0.0644,257800,0.492,0.00428,0,0.128,-9.744,1,0.0276,120.151,4,0.789
230,AUS,I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",91,2022-05-13,AR,0.704,0.0826,148486,0.797,0.000745,0,0.0546,-5.927,1,0.0475,139.994,4,0.825
231,AUS,Mr. Brightside,The Killers,Hot Fuss,88,2004,AR,0.352,0.00121,222973,0.911,0.0,1,0.0995,-5.23,1,0.0747,148.033,4,0.236
232,AUS,fukumean,Gunna,a Gift & a Curse,95,2023-06-16,AR,0.847,0.119,125040,0.622,0.0,1,0.285,-6.747,0,0.0903,130.001,4,0.22
233,AUS,The Kind of Love We Make,Luke Combs,Growin' Up,83,2022-06-24,AR,0.608,0.0226,224427,0.745,6.47e-06,1,0.0942,-4.13,1,0.0277,102.025,4,0.464
234,AUS,Anti-Hero,Taylor Swift,Midnights,93,2022-10-21,AR,0.637,0.13,200690,0.643,1.8e-06,4,0.142,-6.571,1,0.0519,97.008,4,0.533
235,AUS,Standing Next to You,Jung Kook,GOLDEN,91,2023-11-03,AR,0.711,0.0447,206020,0.809,0.0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
236,AUS,Kill Bill,SZA,SOS,92,2022-12-08,AR,0.644,0.0521,153947,0.735,0.144,8,0.161,-5.747,1,0.0391,88.98,4,0.418
237,AUS,No Role Modelz,J. Cole,2014 Forest Hills Drive,91,2014-12-09,AR,0.69,0.324,292799,0.521,0.0,10,0.0534,-8.492,0,0.339,100.028,4,0.494
238,AUS,Calm Down (with Selena Gomez),Rema,Rave & Roses Ultra,81,2023-04-27,AR,0.799,0.429,239318,0.802,0.00128,11,0.171,-5.196,1,0.0371,107.008,4,0.811
239,AUS,Pink + White,Frank Ocean,Blonde,91,2016-08-20,AR,0.545,0.667,184516,0.545,5.48e-05,9,0.417,-7.362,1,0.107,159.94,3,0.549
240,AUS,The Night We Met,Lord Huron,Strange Trails,83,2015-04-07,CA,0.545,0.969,208212,0.366,0.267,2,0.641,-9.51,1,0.0378,86.997,3,0.1
241,AUS,Chemical,Post Malone,Chemical,88,2023-04-14,AR,0.498,0.00136,184013,0.897,0.0,2,0.118,-4.907,1,0.045,169.902,4,0.373
242,AUS,Got Me Started,Troye Sivan,Something To Give Each Other,82,2023-10-13,AR,0.777,0.223,198448,0.686,0.00148,7,0.318,-6.498,0,0.0308,127.002,4,0.582
243,AUS,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),90,2023-10-26,AR,0.575,0.000418,231000,0.824,0.0214,2,0.0901,-4.823,1,0.038,94.971,4,0.292
244,AUS,Iris,The Goo Goo Dolls,Dizzy up the Girl,87,1998-09-11,AR,0.315,0.00125,289533,0.715,7.97e-06,11,0.0942,-8.072,0,0.0362,155.925,3,0.497
245,AUS,Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),88,2023-10-26,AR,0.699,0.198,171819,0.621,0.0,0,0.104,-8.739,1,0.0369,118.048,4,0.344
246,AUS,get him back!,Olivia Rodrigo,GUTS,91,2023-09-08,AR,0.546,0.0135,211141,0.846,0.0,5,0.607,-5.719,1,0.181,162.043,4,0.74
247,AUS,IDGAF (feat. Yeat),Drake,For All The Dogs,94,2023-10-06,AR,0.663,0.0464,260111,0.67,8.92e-05,8,0.205,-8.399,1,0.271,136.952,4,0.138
248,AUS,Heat Waves,Glass Animals,Dreamland,91,2020-08-07,AR,0.761,0.44,238805,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531
249,AUS,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],90,2023-06-23,AR,0.77,0.519,109750,0.58,0.000127,0,0.233,-8.393,1,0.247,144.072,4,0.753
250,AUT,Liebe Grüsse,RAF Camora,Liebe Grüsse,80,2023-10-27,AR,0.796,0.179,136988,0.865,0.0114,9,0.0852,-6.76,0,0.0801,130.012,4,0.768
251,AUT,Si No Estás,iñigo quintero,Si No Estás,99,2022-09-23,AR,0.537,0.827,184061,0.421,0.0,5,0.138,-8.72,1,0.0285,98.224,4,0.524
252,AUT,Blonde Chaya - Sped up,Amaru,Blonde Chaya (Sped up),80,2023-09-08,AR,0.717,0.297,181053,0.804,0.000104,7,0.11,-6.763,1,0.144,170.926,4,0.832
253,AUT,greedy,Tate McRae,greedy,100,2023-09-15,AR,0.75,0.256,131872,0.733,0.0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
254,AUT,Strangers,Kenya Grace,Strangers,98,2023-09-01,AR,0.628,0.701,172965,0.523,0.00274,11,0.219,-8.307,0,0.0946,169.982,4,0.416
255,AUT,Vois sur ton chemin - Techno Mix,BENNETT,Vois sur ton chemin (Techno Mix),91,2023-08-04,AR,0.634,0.0908,178156,0.824,0.0711,2,0.119,-3.394,0,0.047,137.959,4,0.371
256,AUT,Prada,cassö,Prada,94,2023-08-11,AR,0.638,0.001,132359,0.717,1.79e-06,8,0.113,-5.804,1,0.0375,141.904,4,0.422
257,AUT,Ms. Jackson,Pashanim,Ms. Jackson,82,2023-08-24,AR,0.774,0.163,147587,0.7,3.24e-05,1,0.169,-7.334,1,0.266,81.99,4,0.624
258,AUT,Paint The Town Red,Doja Cat,Scarlet,89,2023-09-20,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
259,AUT,Mädchen auf dem Pferd,Luca-Dante Spadafora,Mädchen auf dem Pferd,81,2023-05-12,AR,0.837,0.108,157059,0.944,8.46e-05,0,0.107,-6.516,1,0.352,169.975,4,0.681
260,AUT,By My Side,Solven,By My Side,49,2023-11-03,AR,0.658,0.0494,144390,0.845,0.0144,10,0.236,-6.785,0,0.0584,123.125,4,0.157
261,AUT,Hässlich,AYLIVA,Schwarzes Herz,82,2023-08-25,AR,0.914,0.12,136360,0.489,0.0,9,0.0852,-7.722,1,0.0858,108.072,4,0.559
262,AUT,9 bis 9,SIRA,9 bis 9,82,2023-05-05,AR,0.767,0.364,131524,0.539,0.0397,4,0.0772,-8.518,0,0.0629,128.055,4,0.368
263,AUT,2 Germans (feat. Gzuz),Luciano,2 Germans (feat. Gzuz),77,2023-10-26,AR,0.776,0.0283,149444,0.714,0.0,1,0.227,-5.705,1,0.335,161.015,4,0.433
264,AUT,Another Love,Tom Odell,Long Way Down (Deluxe),92,2013-06-24,AR,0.445,0.695,244360,0.537,1.65e-05,4,0.0944,-8.532,0,0.04,122.769,4,0.131
265,AUT,fix net normal,AUT of ORDA,fix net normal,57,2023-10-20,AR,0.561,0.156,185294,0.75,0.0,2,0.0575,-6.271,1,0.0559,152.933,3,0.713
266,AUT,Komet,Udo Lindenberg,Komet,80,2023-01-19,AR,0.55,0.285,167357,0.5,0.0,7,0.116,-5.779,0,0.045,115.016,4,0.351
267,AUT,ITALODISCO,The Kolors,ITALODISCO,83,2023-05-05,AR,0.885,0.00318,199512,0.579,0.0,11,0.0708,-5.14,0,0.0596,123.038,4,0.817
268,AUT,14 PASSENGER,reezy,NUR DAMIT DU WEISST,79,2023-10-20,AR,0.815,0.0987,146040,0.666,0.00353,3,0.102,-7.087,0,0.109,119.964,4,0.533
269,AUT,ANGST>LIEBE,Ellice,ANGST>LIEBE,75,2023-10-13,AR,0.735,0.459,179385,0.46,0.000704,7,0.108,-11.697,0,0.228,119.949,4,0.294
270,AUT,Feuer Wasser Sturm,Niclov,Feuer Wasser Sturm,79,2023-08-25,AR,0.822,0.443,136552,0.74,0.000893,5,0.0769,-9.163,1,0.0739,145.066,4,0.454
271,AUT,Daylight,David Kushner,Daylight,95,2023-04-14,AR,0.508,0.83,212954,0.43,0.000441,2,0.093,-9.475,0,0.0335,130.09,4,0.324
272,AUT,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),93,2023-10-26,AR,0.596,0.0504,229478,0.658,0.0,0,0.127,-7.346,1,0.036,100.012,4,0.176
273,AUT,Not Fair,Niklas Dee,Not Fair,59,2023-06-30,US,0.733,0.0294,163034,0.976,7.12e-05,5,0.25,-5.305,1,0.045,144.989,4,0.523
274,AUT,vampire,Olivia Rodrigo,GUTS,95,2023-09-08,AR,0.511,0.177,219724,0.532,0.0,5,0.291,-5.745,1,0.0578,138.005,4,0.35
275,AUT,Cruel Summer,Taylor Swift,Lover,99,2019-08-23,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
276,AUT,Last Christmas - Single Version,Wham!,The Singles: Echoes from the Edge of Heaven,70,2023-07-07,AR,0.733,0.212,265960,0.598,3.71e-06,2,0.156,-8.228,1,0.0278,107.732,4,0.935
277,AUT,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,86,1994-10-28,AR,0.336,0.164,241107,0.627,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35
278,AUT,Now And Then,The Beatles,Now And Then,84,2023-11-02,AR,0.442,0.238,248333,0.605,6.44e-05,4,0.307,-4.639,0,0.0284,87.194,4,0.358
279,AUT,The Night We Met,Lord Huron,Strange Trails,83,2015-04-07,CA,0.545,0.969,208212,0.366,0.267,2,0.641,-9.51,1,0.0378,86.997,3,0.1
280,AUT,In der Nacht,01099,Blaue Stunden,67,2023-11-03,AR,0.897,0.417,179154,0.566,0.00364,5,0.214,-9.271,1,0.039,120.05,4,0.36
281,AUT,ARKHAM ASYLUM,Capital Bra,ARKHAM ASYLUM,68,2023-11-02,AR,0.546,0.481,248000,0.679,0.0,8,0.473,-5.652,1,0.539,92.656,4,0.525
282,AUT,Crash Dummy,BHZ,Crash Dummy,66,2023-11-03,AR,0.622,0.0502,172137,0.715,1.25e-05,1,0.0766,-6.363,0,0.088,147.106,4,0.306
283,AUT,Weißes Haus,AYLIVA,Schwarzes Herz,76,2023-08-25,AR,0.626,0.506,168147,0.435,0.000865,10,0.386,-8.812,1,0.336,82.839,4,0.521
284,AUT,EWIGKEIT - REMIX,erobé,EWIGKEIT (REMIX),79,2023-06-23,AR,0.715,0.0272,137647,0.845,0.000709,6,0.21,-4.183,1,0.137,170.028,4,0.647
285,AUT,Take it,Jazeek,Take it,77,2023-09-22,AR,0.739,0.0262,172105,0.668,0.251,1,0.248,-7.237,0,0.0471,114.045,4,0.579
286,AUT,Wenn du lächelst,Milano,Wenn du lächelst,73,2023-10-23,AR,0.693,0.348,123887,0.535,0.0,5,0.222,-7.875,1,0.0579,98.092,4,0.442
287,AUT,Mockingbird,Eminem,Encore (Deluxe Version),90,2004-11-12,AR,0.637,0.209,250760,0.678,0.0,0,0.156,-3.798,1,0.266,84.039,4,0.254
288,AUT,LiEBE AUF DER RÜCKBANK,FiNCH,DORFDiSKO ZWEi,74,2023-06-01,AR,0.692,0.267,188520,0.732,0.0,8,0.253,-6.017,1,0.145,154.881,4,0.628
289,AUT,Anders,01099,Blaue Stunden,58,2023-11-03,AR,0.743,0.527,155021,0.809,0.632,8,0.102,-7.924,0,0.214,75.035,4,0.342
290,AUT,Scheine zählen,AYLIVA,Schwarzes Herz,78,2023-08-25,AR,0.49,0.747,167947,0.379,3.05e-06,0,0.162,-8.335,0,0.0318,77.928,4,0.236
291,AUT,Water,Tyla,Water,95,2023-07-28,AR,0.673,0.0856,200256,0.722,0.0,3,0.137,-3.495,0,0.0755,117.187,4,0.519
292,AUT,TABU.,Yung Yury,TABU.,77,2023-03-17,AR,0.667,0.219,135302,0.702,4.3e-05,0,0.147,-8.49,0,0.169,148.978,4,0.479
293,AUT,Sprinter,Dave,Sprinter,93,2023-06-01,AR,0.916,0.186,226383,0.583,0.0,1,0.0798,-8.067,1,0.241,141.095,4,0.661
294,AUT,ecstacy (slowed),SUICIDAL-IDOL,ecstacy (slowed),90,2023-06-06,AR,0.551,0.0173,119120,0.677,0.0,2,0.381,-7.311,1,0.0665,106.414,4,0.195
295,AUT,Push Up - Main Edit,Creeds,Push Up (Main Edit),85,2023-03-31,AR,0.767,0.209,139300,0.83,0.836,7,0.0582,-8.78,1,0.206,75.023,4,0.187
296,AUT,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,2023-09-15,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
297,AUT,fukumean,Gunna,a Gift & a Curse,95,2023-06-16,AR,0.847,0.119,125040,0.622,0.0,1,0.285,-6.747,0,0.0903,130.001,4,0.22
